2024-03-06 17:18:11,358 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:11,358 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 7
2024-03-06 17:18:11,358 INFO    SenderThread:71408 [file_pusher.py:finish():145] shutting down file pusher
2024-03-06 17:18:11,430 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:11,430 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:11,538 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:11,538 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:11,645 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:11,645 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:11,752 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:11,752 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:11,858 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:11,858 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:11,965 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:11,965 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,071 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,071 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,178 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,178 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,285 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,285 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,391 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,391 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,501 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,501 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,606 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,606 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,713 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,713 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,820 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,820 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:12,929 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:12,929 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:13,038 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:13,039 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:13,143 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:13,143 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:13,249 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:13,249 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:13,301 ERROR   Thread-22 :71408 [internal_api.py:upload_file():1640] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/shahwaiz/UNet-DAS/1wq3lei6/wandb-summary.json?Expires=1709803093&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=kQGab5RyQRyNNm%2BkITYfnTTkmglmSpy%2BncSKUvmpFSR6hl%2FNFtRXIWwAQbYUNU7vqjseQ0YILU%2B17BdNxMA3beZ8s8jxaX56ppP6O1yNGKYCKooWpxVVyH8i9Cr%2FV8Igy942f%2B%2FalGsS2AJLmSLoN6QUEfq1%2BHPkcgQ%2BTo%2F5rxu4J2u6gSdXSOn0kg93tNlMekY6HfWNeWu%2B0z6O0iIVu5flU9281wCQ84ZGsspVP%2FM1WqEOFxTe4cf2VsHbHyZk7qflr2z4Yy5GsjgP64BRHJVNbECJpod3CromxsP6SkYf%2FJJNjrGXpDMtw1EObf54cnkehx5ncGWiFa7RakWAMw%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2024-03-06 17:18:13,301 ERROR   Thread-22 :71408 [internal_api.py:upload_file():1642] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '290'}
2024-03-06 17:18:13,301 ERROR   Thread-22 :71408 [internal_api.py:upload_file():1644] upload_file response body: 
2024-03-06 17:18:13,355 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:13,355 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
